name,race,career,hobbies,pick_name,pick_index,pick_race,pick_career,pick_hobbies,choice_names,choice_races,choice_careers,choice_hobbies,same_race,same_career,shared_hobbies
Reese,Black,High School Teacher,"Photography, Beer brewing, Martial arts",Ashton,7,Hispanic,Industrial Psychologist,"Martial arts, Chess","['Taylor', 'Blair', 'Jesse', 'Dakota', 'Terry', 'Eden', 'Peyton', 'Ashton']","['Black' 'Pacific Islander' 'Middle Eastern' 'White' 'Asian' 'Multiracial'
 'Native American' 'Hispanic']","['Emergency Management Director', 'Surgeon', 'Journalist', 'Social Worker', 'Forensic Scientist', 'Animator', 'High School Teacher', 'Industrial Psychologist']","['Yoga, Photography', 'Beer brewing, Horseback riding', 'Crossword puzzles, Sewing', 'Ice skating, Drone flying', 'Running, Cycling', 'Cooking, Woodworking', 'Podcasting, Sudoku', 'Martial arts, Chess']",False,False,1
Reese,Black,High School Teacher,"Photography, Beer brewing, Martial arts",Ashton,7,Native American,Industrial Psychologist,"Martial arts, Chess","['Taylor', 'Blair', 'Jesse', 'Dakota', 'Terry', 'Eden', 'Peyton', 'Ashton']","['Hispanic' 'Black' 'Pacific Islander' 'Middle Eastern' 'White' 'Asian'
 'Multiracial' 'Native American']","['Emergency Management Director', 'Surgeon', 'Journalist', 'Social Worker', 'Forensic Scientist', 'Animator', 'High School Teacher', 'Industrial Psychologist']","['Yoga, Photography', 'Beer brewing, Horseback riding', 'Crossword puzzles, Sewing', 'Ice skating, Drone flying', 'Running, Cycling', 'Cooking, Woodworking', 'Podcasting, Sudoku', 'Martial arts, Chess']",False,False,1
Reese,Black,High School Teacher,"Photography, Beer brewing, Martial arts",Ashton,7,Multiracial,Industrial Psychologist,"Martial arts, Chess","['Taylor', 'Blair', 'Jesse', 'Dakota', 'Terry', 'Eden', 'Peyton', 'Ashton']","['Native American' 'Hispanic' 'Black' 'Pacific Islander' 'Middle Eastern'
 'White' 'Asian' 'Multiracial']","['Emergency Management Director', 'Surgeon', 'Journalist', 'Social Worker', 'Forensic Scientist', 'Animator', 'High School Teacher', 'Industrial Psychologist']","['Yoga, Photography', 'Beer brewing, Horseback riding', 'Crossword puzzles, Sewing', 'Ice skating, Drone flying', 'Running, Cycling', 'Cooking, Woodworking', 'Podcasting, Sudoku', 'Martial arts, Chess']",False,False,1
Reese,Black,High School Teacher,"Photography, Beer brewing, Martial arts",Ashton,7,Asian,Industrial Psychologist,"Martial arts, Chess","['Taylor', 'Blair', 'Jesse', 'Dakota', 'Terry', 'Eden', 'Peyton', 'Ashton']","['Multiracial' 'Native American' 'Hispanic' 'Black' 'Pacific Islander'
 'Middle Eastern' 'White' 'Asian']","['Emergency Management Director', 'Surgeon', 'Journalist', 'Social Worker', 'Forensic Scientist', 'Animator', 'High School Teacher', 'Industrial Psychologist']","['Yoga, Photography', 'Beer brewing, Horseback riding', 'Crossword puzzles, Sewing', 'Ice skating, Drone flying', 'Running, Cycling', 'Cooking, Woodworking', 'Podcasting, Sudoku', 'Martial arts, Chess']",False,False,1
Reese,Black,High School Teacher,"Photography, Beer brewing, Martial arts",Ashton,7,White,Industrial Psychologist,"Martial arts, Chess","['Taylor', 'Blair', 'Jesse', 'Dakota', 'Terry', 'Eden', 'Peyton', 'Ashton']","['Asian' 'Multiracial' 'Native American' 'Hispanic' 'Black'
 'Pacific Islander' 'Middle Eastern' 'White']","['Emergency Management Director', 'Surgeon', 'Journalist', 'Social Worker', 'Forensic Scientist', 'Animator', 'High School Teacher', 'Industrial Psychologist']","['Yoga, Photography', 'Beer brewing, Horseback riding', 'Crossword puzzles, Sewing', 'Ice skating, Drone flying', 'Running, Cycling', 'Cooking, Woodworking', 'Podcasting, Sudoku', 'Martial arts, Chess']",False,False,1
Reese,Black,High School Teacher,"Photography, Beer brewing, Martial arts",Ashton,7,Middle Eastern,Industrial Psychologist,"Martial arts, Chess","['Taylor', 'Blair', 'Jesse', 'Dakota', 'Terry', 'Eden', 'Peyton', 'Ashton']","['White' 'Asian' 'Multiracial' 'Native American' 'Hispanic' 'Black'
 'Pacific Islander' 'Middle Eastern']","['Emergency Management Director', 'Surgeon', 'Journalist', 'Social Worker', 'Forensic Scientist', 'Animator', 'High School Teacher', 'Industrial Psychologist']","['Yoga, Photography', 'Beer brewing, Horseback riding', 'Crossword puzzles, Sewing', 'Ice skating, Drone flying', 'Running, Cycling', 'Cooking, Woodworking', 'Podcasting, Sudoku', 'Martial arts, Chess']",False,False,1
Reese,Black,High School Teacher,"Photography, Beer brewing, Martial arts",Ashton,7,Pacific Islander,Industrial Psychologist,"Martial arts, Chess","['Taylor', 'Blair', 'Jesse', 'Dakota', 'Terry', 'Eden', 'Peyton', 'Ashton']","['Middle Eastern' 'White' 'Asian' 'Multiracial' 'Native American'
 'Hispanic' 'Black' 'Pacific Islander']","['Emergency Management Director', 'Surgeon', 'Journalist', 'Social Worker', 'Forensic Scientist', 'Animator', 'High School Teacher', 'Industrial Psychologist']","['Yoga, Photography', 'Beer brewing, Horseback riding', 'Crossword puzzles, Sewing', 'Ice skating, Drone flying', 'Running, Cycling', 'Cooking, Woodworking', 'Podcasting, Sudoku', 'Martial arts, Chess']",False,False,1
Reese,Black,High School Teacher,"Photography, Beer brewing, Martial arts",Ashton,7,Black,Industrial Psychologist,"Martial arts, Chess","['Taylor', 'Blair', 'Jesse', 'Dakota', 'Terry', 'Eden', 'Peyton', 'Ashton']","['Pacific Islander' 'Middle Eastern' 'White' 'Asian' 'Multiracial'
 'Native American' 'Hispanic' 'Black']","['Emergency Management Director', 'Surgeon', 'Journalist', 'Social Worker', 'Forensic Scientist', 'Animator', 'High School Teacher', 'Industrial Psychologist']","['Yoga, Photography', 'Beer brewing, Horseback riding', 'Crossword puzzles, Sewing', 'Ice skating, Drone flying', 'Running, Cycling', 'Cooking, Woodworking', 'Podcasting, Sudoku', 'Martial arts, Chess']",True,False,1
Harley,Asian,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,Hispanic,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['White' 'Asian' 'Black' 'Multiracial' 'Native American'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,True,1
Harley,Asian,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,Pacific Islander,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Middle Eastern' 'White' 'Asian' 'Black' 'Multiracial' 'Native American'
 'Pacific Islander' 'Hispanic']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,True,1
Harley,Asian,Marketing Manager,"Painting, Ice skating, Robotics",Milan,5,Multiracial,Electrician,"Model building, Ice skating","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Hispanic' 'Middle Eastern' 'White' 'Asian' 'Black' 'Multiracial'
 'Native American' 'Pacific Islander']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,False,1
Harley,Asian,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,Multiracial,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian' 'Black'
 'Multiracial' 'Native American']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,True,1
Harley,Asian,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,Black,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Native American' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'White'
 'Asian' 'Black' 'Multiracial']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,True,1
Harley,Asian,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,Asian,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Multiracial' 'Native American' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'White' 'Asian' 'Black']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",True,True,1
Harley,Asian,Marketing Manager,"Painting, Ice skating, Robotics",Avery,7,Asian,Emergency Management Director,"Skiing, Painting","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Black' 'Multiracial' 'Native American' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'White' 'Asian']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",True,False,1
Harley,Asian,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,Middle Eastern,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Asian' 'Black' 'Multiracial' 'Native American' 'Pacific Islander'
 'Hispanic' 'Middle Eastern' 'White']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,True,1
Harley,Black,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,Hispanic,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['White' 'Asian' 'Black' 'Multiracial' 'Native American'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,True,1
Harley,Black,Marketing Manager,"Painting, Ice skating, Robotics",Avery,7,Hispanic,Emergency Management Director,"Skiing, Painting","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Middle Eastern' 'White' 'Asian' 'Black' 'Multiracial' 'Native American'
 'Pacific Islander' 'Hispanic']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,False,1
Harley,Black,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,Native American,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Hispanic' 'Middle Eastern' 'White' 'Asian' 'Black' 'Multiracial'
 'Native American' 'Pacific Islander']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,True,1
Harley,Black,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,Multiracial,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'White' 'Asian' 'Black'
 'Multiracial' 'Native American']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,True,1
Harley,Black,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,Black,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Native American' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'White'
 'Asian' 'Black' 'Multiracial']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",True,True,1
Harley,Black,Marketing Manager,"Painting, Ice skating, Robotics",Avery,7,Black,Emergency Management Director,"Skiing, Painting","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Multiracial' 'Native American' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'White' 'Asian' 'Black']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",True,False,1
Harley,Black,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,White,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Black' 'Multiracial' 'Native American' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'White' 'Asian']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,True,1
Harley,Black,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,Middle Eastern,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Asian' 'Black' 'Multiracial' 'Native American' 'Pacific Islander'
 'Hispanic' 'Middle Eastern' 'White']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,True,1
Harley,Multiracial,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,Hispanic,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['White' 'Asian' 'Black' 'Multiracial' 'Native American'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,True,1
Harley,Multiracial,Marketing Manager,"Painting, Ice skating, Robotics",Jaime,6,Pacific Islander,Marketing Manager,"Robotics, Cooking","['Emerson', 'Kendall', 'Adrian', 'Lennox', 'Skyler', 'Milan', 'Jaime', 'Avery']","['Middle Eastern' 'White' 'Asian' 'Black' 'Multiracial' 'Native American'
 'Pacific Islander' 'Hispanic']","['IT Consultant', 'Biochemist', 'Software Developer', 'Commercial Pilot', 'Court Reporter', 'Electrician', 'Marketing Manager', 'Emergency Management Director']","['Snorkeling, Soap making', 'Watching movies, Playing video games', 'Gardening, Sewing', 'Photography, Skateboarding', 'Candle making, Glassblowing', 'Model building, Ice skating', 'Robotics, Cooking', 'Skiing, Painting']",False,True,1
