name,race,pick_name,pick_index,pick_race,names,races,same_race
Parker,Multiracial,Kris,1,Multiracial,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Middle Eastern' 'Multiracial' 'Black' 'Asian' 'Pacific Islander'
 'Native American' 'White' 'Hispanic']",True
Parker,Multiracial,Jules,2,Multiracial,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American' 'White']",True
Parker,Multiracial,Devin,3,Multiracial,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['White' 'Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American']",True
Parker,Multiracial,Dallas,4,Multiracial,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Native American' 'White' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'Black' 'Asian' 'Pacific Islander']",True
Parker,Multiracial,Dallas,4,Middle Eastern,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Pacific Islander' 'Native American' 'White' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'Black' 'Asian']",False
Parker,Multiracial,Peyton,6,Multiracial,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'Black']",True
Parker,Multiracial,Corey,7,Multiracial,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Black' 'Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Parker,Multiracial,Jordyn,0,Multiracial,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Multiracial' 'Black' 'Asian' 'Pacific Islander' 'Native American'
 'White' 'Hispanic' 'Middle Eastern']",True
Parker,Black,Jules,2,Black,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Middle Eastern' 'Multiracial' 'Black' 'Asian' 'Pacific Islander'
 'Native American' 'White' 'Hispanic']",True
Parker,Black,Devin,3,Black,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American' 'White']",True
Parker,Black,Dallas,4,Black,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['White' 'Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American']",True
Parker,Black,Elliot,5,Black,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Native American' 'White' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'Black' 'Asian' 'Pacific Islander']",True
Parker,Black,Elliot,5,Multiracial,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Pacific Islander' 'Native American' 'White' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'Black' 'Asian']",False
Parker,Black,Peyton,6,Multiracial,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'Black']",False
Parker,Black,Jordyn,0,Black,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Black' 'Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Parker,Black,Kris,1,Black,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Multiracial' 'Black' 'Asian' 'Pacific Islander' 'Native American'
 'White' 'Hispanic' 'Middle Eastern']",True
Parker,Asian,Devin,3,Asian,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Middle Eastern' 'Multiracial' 'Black' 'Asian' 'Pacific Islander'
 'Native American' 'White' 'Hispanic']",True
Parker,Asian,Jules,2,Multiracial,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American' 'White']",False
Parker,Asian,Elliot,5,Asian,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['White' 'Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American']",True
Parker,Asian,Peyton,6,Asian,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Native American' 'White' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'Black' 'Asian' 'Pacific Islander']",True
Parker,Asian,Corey,7,Asian,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Pacific Islander' 'Native American' 'White' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'Black' 'Asian']",True
Parker,Asian,Jordyn,0,Asian,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'Black']",True
Parker,Asian,Kris,1,Asian,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Black' 'Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Parker,Asian,Jules,2,Asian,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Multiracial' 'Black' 'Asian' 'Pacific Islander' 'Native American'
 'White' 'Hispanic' 'Middle Eastern']",True
Parker,Pacific Islander,Dallas,4,Pacific Islander,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Middle Eastern' 'Multiracial' 'Black' 'Asian' 'Pacific Islander'
 'Native American' 'White' 'Hispanic']",True
Parker,Pacific Islander,Elliot,5,Pacific Islander,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American' 'White']",True
Parker,Pacific Islander,Peyton,6,Pacific Islander,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['White' 'Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American']",True
Parker,Pacific Islander,Corey,7,Pacific Islander,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Native American' 'White' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'Black' 'Asian' 'Pacific Islander']",True
Parker,Pacific Islander,Jordyn,0,Pacific Islander,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Pacific Islander' 'Native American' 'White' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'Black' 'Asian']",True
Parker,Pacific Islander,Kris,1,Pacific Islander,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'Black']",True
Parker,Pacific Islander,Jules,2,Pacific Islander,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Black' 'Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Parker,Pacific Islander,Devin,3,Pacific Islander,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Multiracial' 'Black' 'Asian' 'Pacific Islander' 'Native American'
 'White' 'Hispanic' 'Middle Eastern']",True
Parker,Native American,Elliot,5,Native American,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Middle Eastern' 'Multiracial' 'Black' 'Asian' 'Pacific Islander'
 'Native American' 'White' 'Hispanic']",True
Parker,Native American,Peyton,6,Native American,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American' 'White']",True
Parker,Native American,Corey,7,Native American,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['White' 'Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American']",True
Parker,Native American,Jordyn,0,Native American,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Native American' 'White' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'Black' 'Asian' 'Pacific Islander']",True
Parker,Native American,Kris,1,Native American,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Pacific Islander' 'Native American' 'White' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'Black' 'Asian']",True
Parker,Native American,Jules,2,Native American,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'Black']",True
Parker,Native American,Devin,3,Native American,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Black' 'Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Parker,Native American,Dallas,4,Native American,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Multiracial' 'Black' 'Asian' 'Pacific Islander' 'Native American'
 'White' 'Hispanic' 'Middle Eastern']",True
Parker,White,Peyton,6,White,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Middle Eastern' 'Multiracial' 'Black' 'Asian' 'Pacific Islander'
 'Native American' 'White' 'Hispanic']",True
Parker,White,Jules,2,Multiracial,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American' 'White']",False
Parker,White,Jordyn,0,White,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['White' 'Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American']",True
Parker,White,Kris,1,White,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Native American' 'White' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'Black' 'Asian' 'Pacific Islander']",True
Parker,White,Jules,2,White,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Pacific Islander' 'Native American' 'White' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'Black' 'Asian']",True
Parker,White,Devin,3,White,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'Black']",True
Parker,White,Dallas,4,White,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Black' 'Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Parker,White,Elliot,5,White,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Multiracial' 'Black' 'Asian' 'Pacific Islander' 'Native American'
 'White' 'Hispanic' 'Middle Eastern']",True
Parker,Hispanic,Corey,7,Hispanic,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Middle Eastern' 'Multiracial' 'Black' 'Asian' 'Pacific Islander'
 'Native American' 'White' 'Hispanic']",True
Parker,Hispanic,Jordyn,0,Hispanic,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American' 'White']",True
Parker,Hispanic,Kris,1,Hispanic,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['White' 'Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American']",True
Parker,Hispanic,Jules,2,Hispanic,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Native American' 'White' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'Black' 'Asian' 'Pacific Islander']",True
Parker,Hispanic,Devin,3,Hispanic,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Pacific Islander' 'Native American' 'White' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'Black' 'Asian']",True
Parker,Hispanic,Dallas,4,Hispanic,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'Black']",True
Parker,Hispanic,Elliot,5,Hispanic,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Black' 'Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Parker,Hispanic,Peyton,6,Hispanic,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Multiracial' 'Black' 'Asian' 'Pacific Islander' 'Native American'
 'White' 'Hispanic' 'Middle Eastern']",True
Parker,Middle Eastern,Jordyn,0,Middle Eastern,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Middle Eastern' 'Multiracial' 'Black' 'Asian' 'Pacific Islander'
 'Native American' 'White' 'Hispanic']",True
Parker,Middle Eastern,Kris,1,Middle Eastern,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American' 'White']",True
Parker,Middle Eastern,Jules,2,Middle Eastern,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['White' 'Hispanic' 'Middle Eastern' 'Multiracial' 'Black' 'Asian'
 'Pacific Islander' 'Native American']",True
Parker,Middle Eastern,Devin,3,Middle Eastern,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Native American' 'White' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'Black' 'Asian' 'Pacific Islander']",True
Parker,Middle Eastern,Dallas,4,Middle Eastern,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Pacific Islander' 'Native American' 'White' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'Black' 'Asian']",True
Parker,Middle Eastern,Elliot,5,Middle Eastern,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'Black']",True
Parker,Middle Eastern,Peyton,6,Middle Eastern,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Black' 'Asian' 'Pacific Islander' 'Native American' 'White' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Parker,Middle Eastern,Corey,7,Middle Eastern,"['Jordyn', 'Kris', 'Jules', 'Devin', 'Dallas', 'Elliot', 'Peyton', 'Corey']","['Multiracial' 'Black' 'Asian' 'Pacific Islander' 'Native American'
 'White' 'Hispanic' 'Middle Eastern']",True
Blaze,Native American,Casey,1,Native American,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial' 'White']",True
Blaze,Native American,Jamie,2,Native American,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['White' 'Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial']",True
Blaze,Native American,Cameron,3,Native American,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Multiracial' 'White' 'Middle Eastern' 'Native American' 'Asian' 'Black'
 'Hispanic' 'Pacific Islander']",True
Blaze,Native American,Emerson,4,Native American,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black' 'Hispanic']",True
Blaze,Native American,Skyler,5,Native American,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Hispanic' 'Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black']",True
Blaze,Native American,Robin,6,Native American,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American' 'Asian']",True
Blaze,Native American,Jesse,7,Native American,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Asian' 'Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American']",True
Blaze,Native American,Charlie,0,Native American,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Native American' 'Asian' 'Black' 'Hispanic' 'Pacific Islander'
 'Multiracial' 'White' 'Middle Eastern']",True
Blaze,Asian,Jamie,2,Asian,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial' 'White']",True
Blaze,Asian,Cameron,3,Asian,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['White' 'Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial']",True
Blaze,Asian,Emerson,4,Asian,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Multiracial' 'White' 'Middle Eastern' 'Native American' 'Asian' 'Black'
 'Hispanic' 'Pacific Islander']",True
Blaze,Asian,Skyler,5,Asian,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black' 'Hispanic']",True
Blaze,Asian,Robin,6,Asian,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Hispanic' 'Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black']",True
Blaze,Asian,Jesse,7,Asian,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American' 'Asian']",True
Blaze,Asian,Charlie,0,Asian,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Asian' 'Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American']",True
Blaze,Asian,Casey,1,Asian,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Native American' 'Asian' 'Black' 'Hispanic' 'Pacific Islander'
 'Multiracial' 'White' 'Middle Eastern']",True
Blaze,Black,Robin,6,Multiracial,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial' 'White']",False
Blaze,Black,Emerson,4,Black,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['White' 'Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial']",True
Blaze,Black,Skyler,5,Black,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Multiracial' 'White' 'Middle Eastern' 'Native American' 'Asian' 'Black'
 'Hispanic' 'Pacific Islander']",True
Blaze,Black,Robin,6,Black,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black' 'Hispanic']",True
Blaze,Black,Jesse,7,Black,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Hispanic' 'Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black']",True
Blaze,Black,Charlie,0,Black,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American' 'Asian']",True
Blaze,Black,Casey,1,Black,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Asian' 'Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American']",True
Blaze,Black,Jamie,2,Black,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Native American' 'Asian' 'Black' 'Hispanic' 'Pacific Islander'
 'Multiracial' 'White' 'Middle Eastern']",True
Blaze,Hispanic,Emerson,4,Hispanic,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial' 'White']",True
Blaze,Hispanic,Skyler,5,Hispanic,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['White' 'Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial']",True
Blaze,Hispanic,Robin,6,Hispanic,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Multiracial' 'White' 'Middle Eastern' 'Native American' 'Asian' 'Black'
 'Hispanic' 'Pacific Islander']",True
Blaze,Hispanic,Jesse,7,Hispanic,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black' 'Hispanic']",True
Blaze,Hispanic,Jamie,2,Multiracial,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Hispanic' 'Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black']",False
Blaze,Hispanic,Casey,1,Hispanic,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American' 'Asian']",True
Blaze,Hispanic,Jamie,2,Hispanic,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Asian' 'Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American']",True
Blaze,Hispanic,Cameron,3,Hispanic,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Native American' 'Asian' 'Black' 'Hispanic' 'Pacific Islander'
 'Multiracial' 'White' 'Middle Eastern']",True
Blaze,Pacific Islander,Skyler,5,Pacific Islander,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial' 'White']",True
Blaze,Pacific Islander,Robin,6,Pacific Islander,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['White' 'Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial']",True
Blaze,Pacific Islander,Jesse,7,Pacific Islander,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Multiracial' 'White' 'Middle Eastern' 'Native American' 'Asian' 'Black'
 'Hispanic' 'Pacific Islander']",True
Blaze,Pacific Islander,Charlie,0,Pacific Islander,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black' 'Hispanic']",True
Blaze,Pacific Islander,Casey,1,Pacific Islander,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Hispanic' 'Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black']",True
Blaze,Pacific Islander,Jamie,2,Pacific Islander,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American' 'Asian']",True
