name,race,career,hobbies,pick_name,pick_index,pick_race,pick_career,pick_hobbies,names,races,careers,hobbies,same_race
Ellis,Asian,Biomedical Engineer,"Model building, Birdwatching, Baking",Jessie,4,Mixed race,Commercial Pilot,"Model building, Embroidery","['Kennedy', 'Remington', 'Morgan', 'Mackenzie', 'Jessie', 'Alex', 'Skyler', 'Payton']","['Black' 'Hispanic' 'Asian' 'Pacific Islander' 'Mixed race' 'White' 'Arab'
 'Indigenous']","['Biomedical Engineer', 'Registered Nurse', 'Teacher', 'Psychologist', 'Commercial Pilot', 'Pharmacist', 'Nurse', 'Architect']","['Fishing, Collecting', 'Rock climbing, Scuba diving', 'Bungee jumping, Martial arts', 'Reading, Meditation', 'Model building, Embroidery', 'Graphic design, Birdwatching', 'Building and flying drones, Interior decorating', 'Baking, Cross-stitching']",False
Ellis,Asian,Biomedical Engineer,"Model building, Birdwatching, Baking",Mackenzie,3,Asian,Psychologist,"Reading, Meditation","['Kennedy', 'Remington', 'Morgan', 'Mackenzie', 'Jessie', 'Alex', 'Skyler', 'Payton']","['Indigenous' 'Black' 'Hispanic' 'Asian' 'Pacific Islander' 'Mixed race'
 'White' 'Arab']","['Biomedical Engineer', 'Registered Nurse', 'Teacher', 'Psychologist', 'Commercial Pilot', 'Pharmacist', 'Nurse', 'Architect']","['Fishing, Collecting', 'Rock climbing, Scuba diving', 'Bungee jumping, Martial arts', 'Reading, Meditation', 'Model building, Embroidery', 'Graphic design, Birdwatching', 'Building and flying drones, Interior decorating', 'Baking, Cross-stitching']",True
Ellis,Asian,Biomedical Engineer,"Model building, Birdwatching, Baking",Jessie,4,Asian,Commercial Pilot,"Model building, Embroidery","['Kennedy', 'Remington', 'Morgan', 'Mackenzie', 'Jessie', 'Alex', 'Skyler', 'Payton']","['Arab' 'Indigenous' 'Black' 'Hispanic' 'Asian' 'Pacific Islander'
 'Mixed race' 'White']","['Biomedical Engineer', 'Registered Nurse', 'Teacher', 'Psychologist', 'Commercial Pilot', 'Pharmacist', 'Nurse', 'Architect']","['Fishing, Collecting', 'Rock climbing, Scuba diving', 'Bungee jumping, Martial arts', 'Reading, Meditation', 'Model building, Embroidery', 'Graphic design, Birdwatching', 'Building and flying drones, Interior decorating', 'Baking, Cross-stitching']",True
Ellis,Asian,Biomedical Engineer,"Model building, Birdwatching, Baking",Jessie,4,Hispanic,Commercial Pilot,"Model building, Embroidery","['Kennedy', 'Remington', 'Morgan', 'Mackenzie', 'Jessie', 'Alex', 'Skyler', 'Payton']","['White' 'Arab' 'Indigenous' 'Black' 'Hispanic' 'Asian' 'Pacific Islander'
 'Mixed race']","['Biomedical Engineer', 'Registered Nurse', 'Teacher', 'Psychologist', 'Commercial Pilot', 'Pharmacist', 'Nurse', 'Architect']","['Fishing, Collecting', 'Rock climbing, Scuba diving', 'Bungee jumping, Martial arts', 'Reading, Meditation', 'Model building, Embroidery', 'Graphic design, Birdwatching', 'Building and flying drones, Interior decorating', 'Baking, Cross-stitching']",False
Ellis,Asian,Biomedical Engineer,"Model building, Birdwatching, Baking",Kennedy,0,Mixed race,Biomedical Engineer,"Fishing, Collecting","['Kennedy', 'Remington', 'Morgan', 'Mackenzie', 'Jessie', 'Alex', 'Skyler', 'Payton']","['Mixed race' 'White' 'Arab' 'Indigenous' 'Black' 'Hispanic' 'Asian'
 'Pacific Islander']","['Biomedical Engineer', 'Registered Nurse', 'Teacher', 'Psychologist', 'Commercial Pilot', 'Pharmacist', 'Nurse', 'Architect']","['Fishing, Collecting', 'Rock climbing, Scuba diving', 'Bungee jumping, Martial arts', 'Reading, Meditation', 'Model building, Embroidery', 'Graphic design, Birdwatching', 'Building and flying drones, Interior decorating', 'Baking, Cross-stitching']",False
Ellis,Pacific Islander,Biomedical Engineer,"Model building, Birdwatching, Baking",Jessie,4,Indigenous,Commercial Pilot,"Model building, Embroidery","['Kennedy', 'Remington', 'Morgan', 'Mackenzie', 'Jessie', 'Alex', 'Skyler', 'Payton']","['Pacific Islander' 'Mixed race' 'White' 'Arab' 'Indigenous' 'Black'
 'Hispanic' 'Asian']","['Biomedical Engineer', 'Registered Nurse', 'Teacher', 'Psychologist', 'Commercial Pilot', 'Pharmacist', 'Nurse', 'Architect']","['Fishing, Collecting', 'Rock climbing, Scuba diving', 'Bungee jumping, Martial arts', 'Reading, Meditation', 'Model building, Embroidery', 'Graphic design, Birdwatching', 'Building and flying drones, Interior decorating', 'Baking, Cross-stitching']",False
Ellis,Pacific Islander,Biomedical Engineer,"Model building, Birdwatching, Baking",Jessie,4,Arab,Commercial Pilot,"Model building, Embroidery","['Kennedy', 'Remington', 'Morgan', 'Mackenzie', 'Jessie', 'Alex', 'Skyler', 'Payton']","['Asian' 'Pacific Islander' 'Mixed race' 'White' 'Arab' 'Indigenous'
 'Black' 'Hispanic']","['Biomedical Engineer', 'Registered Nurse', 'Teacher', 'Psychologist', 'Commercial Pilot', 'Pharmacist', 'Nurse', 'Architect']","['Fishing, Collecting', 'Rock climbing, Scuba diving', 'Bungee jumping, Martial arts', 'Reading, Meditation', 'Model building, Embroidery', 'Graphic design, Birdwatching', 'Building and flying drones, Interior decorating', 'Baking, Cross-stitching']",False
Ellis,Pacific Islander,Biomedical Engineer,"Model building, Birdwatching, Baking",Jessie,4,White,Commercial Pilot,"Model building, Embroidery","['Kennedy', 'Remington', 'Morgan', 'Mackenzie', 'Jessie', 'Alex', 'Skyler', 'Payton']","['Hispanic' 'Asian' 'Pacific Islander' 'Mixed race' 'White' 'Arab'
 'Indigenous' 'Black']","['Biomedical Engineer', 'Registered Nurse', 'Teacher', 'Psychologist', 'Commercial Pilot', 'Pharmacist', 'Nurse', 'Architect']","['Fishing, Collecting', 'Rock climbing, Scuba diving', 'Bungee jumping, Martial arts', 'Reading, Meditation', 'Model building, Embroidery', 'Graphic design, Birdwatching', 'Building and flying drones, Interior decorating', 'Baking, Cross-stitching']",False
Ellis,Pacific Islander,Biomedical Engineer,"Model building, Birdwatching, Baking",Mackenzie,3,Pacific Islander,Psychologist,"Reading, Meditation","['Kennedy', 'Remington', 'Morgan', 'Mackenzie', 'Jessie', 'Alex', 'Skyler', 'Payton']","['Black' 'Hispanic' 'Asian' 'Pacific Islander' 'Mixed race' 'White' 'Arab'
 'Indigenous']","['Biomedical Engineer', 'Registered Nurse', 'Teacher', 'Psychologist', 'Commercial Pilot', 'Pharmacist', 'Nurse', 'Architect']","['Fishing, Collecting', 'Rock climbing, Scuba diving', 'Bungee jumping, Martial arts', 'Reading, Meditation', 'Model building, Embroidery', 'Graphic design, Birdwatching', 'Building and flying drones, Interior decorating', 'Baking, Cross-stitching']",True
Ellis,Pacific Islander,Biomedical Engineer,"Model building, Birdwatching, Baking",Morgan,2,Hispanic,Teacher,"Bungee jumping, Martial arts","['Kennedy', 'Remington', 'Morgan', 'Mackenzie', 'Jessie', 'Alex', 'Skyler', 'Payton']","['Indigenous' 'Black' 'Hispanic' 'Asian' 'Pacific Islander' 'Mixed race'
 'White' 'Arab']","['Biomedical Engineer', 'Registered Nurse', 'Teacher', 'Psychologist', 'Commercial Pilot', 'Pharmacist', 'Nurse', 'Architect']","['Fishing, Collecting', 'Rock climbing, Scuba diving', 'Bungee jumping, Martial arts', 'Reading, Meditation', 'Model building, Embroidery', 'Graphic design, Birdwatching', 'Building and flying drones, Interior decorating', 'Baking, Cross-stitching']",False
Ellis,Pacific Islander,Biomedical Engineer,"Model building, Birdwatching, Baking",Jessie,4,Asian,Commercial Pilot,"Model building, Embroidery","['Kennedy', 'Remington', 'Morgan', 'Mackenzie', 'Jessie', 'Alex', 'Skyler', 'Payton']","['Arab' 'Indigenous' 'Black' 'Hispanic' 'Asian' 'Pacific Islander'
 'Mixed race' 'White']","['Biomedical Engineer', 'Registered Nurse', 'Teacher', 'Psychologist', 'Commercial Pilot', 'Pharmacist', 'Nurse', 'Architect']","['Fishing, Collecting', 'Rock climbing, Scuba diving', 'Bungee jumping, Martial arts', 'Reading, Meditation', 'Model building, Embroidery', 'Graphic design, Birdwatching', 'Building and flying drones, Interior decorating', 'Baking, Cross-stitching']",False
Ellis,Pacific Islander,Biomedical Engineer,"Model building, Birdwatching, Baking",Skyler,6,Pacific Islander,Nurse,"Building and flying drones, Interior decorating","['Kennedy', 'Remington', 'Morgan', 'Mackenzie', 'Jessie', 'Alex', 'Skyler', 'Payton']","['White' 'Arab' 'Indigenous' 'Black' 'Hispanic' 'Asian' 'Pacific Islander'
 'Mixed race']","['Biomedical Engineer', 'Registered Nurse', 'Teacher', 'Psychologist', 'Commercial Pilot', 'Pharmacist', 'Nurse', 'Architect']","['Fishing, Collecting', 'Rock climbing, Scuba diving', 'Bungee jumping, Martial arts', 'Reading, Meditation', 'Model building, Embroidery', 'Graphic design, Birdwatching', 'Building and flying drones, Interior decorating', 'Baking, Cross-stitching']",True
Ellis,Pacific Islander,Biomedical Engineer,"Model building, Birdwatching, Baking",Payton,7,Pacific Islander,Architect,"Baking, Cross-stitching","['Kennedy', 'Remington', 'Morgan', 'Mackenzie', 'Jessie', 'Alex', 'Skyler', 'Payton']","['Mixed race' 'White' 'Arab' 'Indigenous' 'Black' 'Hispanic' 'Asian'
 'Pacific Islander']","['Biomedical Engineer', 'Registered Nurse', 'Teacher', 'Psychologist', 'Commercial Pilot', 'Pharmacist', 'Nurse', 'Architect']","['Fishing, Collecting', 'Rock climbing, Scuba diving', 'Bungee jumping, Martial arts', 'Reading, Meditation', 'Model building, Embroidery', 'Graphic design, Birdwatching', 'Building and flying drones, Interior decorating', 'Baking, Cross-stitching']",True
Pat,Black,Entrepreneur,"Model trains, Sculpting, Beekeeping",Quinn,5,Hispanic,Dentist,"Beekeeping, Sculpting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['Mixed race' 'Black' 'Asian' 'Pacific Islander' 'White' 'Hispanic'
 'Indigenous' 'Arab']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",False
Pat,Black,Entrepreneur,"Model trains, Sculpting, Beekeeping",Quinn,5,White,Dentist,"Beekeeping, Sculpting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['Arab' 'Mixed race' 'Black' 'Asian' 'Pacific Islander' 'White' 'Hispanic'
 'Indigenous']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",False
Pat,Black,Entrepreneur,"Model trains, Sculpting, Beekeeping",Justine,3,Black,Entrepreneur,"Dancing, Knitting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['Indigenous' 'Arab' 'Mixed race' 'Black' 'Asian' 'Pacific Islander'
 'White' 'Hispanic']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",True
Pat,Black,Entrepreneur,"Model trains, Sculpting, Beekeeping",Justine,3,Mixed race,Entrepreneur,"Dancing, Knitting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['Hispanic' 'Indigenous' 'Arab' 'Mixed race' 'Black' 'Asian'
 'Pacific Islander' 'White']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",False
Pat,Black,Entrepreneur,"Model trains, Sculpting, Beekeeping",Quinn,5,Black,Dentist,"Beekeeping, Sculpting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['White' 'Hispanic' 'Indigenous' 'Arab' 'Mixed race' 'Black' 'Asian'
 'Pacific Islander']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",True
Pat,Black,Entrepreneur,"Model trains, Sculpting, Beekeeping",Quinn,5,Mixed race,Dentist,"Beekeeping, Sculpting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['Pacific Islander' 'White' 'Hispanic' 'Indigenous' 'Arab' 'Mixed race'
 'Black' 'Asian']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",False
Pat,Black,Entrepreneur,"Model trains, Sculpting, Beekeeping",Justine,3,Hispanic,Entrepreneur,"Dancing, Knitting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['Asian' 'Pacific Islander' 'White' 'Hispanic' 'Indigenous' 'Arab'
 'Mixed race' 'Black']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",False
Pat,Black,Entrepreneur,"Model trains, Sculpting, Beekeeping",Quinn,5,Indigenous,Dentist,"Beekeeping, Sculpting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['Black' 'Asian' 'Pacific Islander' 'White' 'Hispanic' 'Indigenous' 'Arab'
 'Mixed race']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",False
Pat,Asian,Entrepreneur,"Model trains, Sculpting, Beekeeping",Justine,3,Pacific Islander,Entrepreneur,"Dancing, Knitting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['Mixed race' 'Black' 'Asian' 'Pacific Islander' 'White' 'Hispanic'
 'Indigenous' 'Arab']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",False
Pat,Asian,Entrepreneur,"Model trains, Sculpting, Beekeeping",Justine,3,Asian,Entrepreneur,"Dancing, Knitting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['Arab' 'Mixed race' 'Black' 'Asian' 'Pacific Islander' 'White' 'Hispanic'
 'Indigenous']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",True
Pat,Asian,Entrepreneur,"Model trains, Sculpting, Beekeeping",Justine,3,Black,Entrepreneur,"Dancing, Knitting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['Indigenous' 'Arab' 'Mixed race' 'Black' 'Asian' 'Pacific Islander'
 'White' 'Hispanic']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",False
Pat,Asian,Entrepreneur,"Model trains, Sculpting, Beekeeping",Quinn,5,Asian,Dentist,"Beekeeping, Sculpting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['Hispanic' 'Indigenous' 'Arab' 'Mixed race' 'Black' 'Asian'
 'Pacific Islander' 'White']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",True
Pat,Asian,Entrepreneur,"Model trains, Sculpting, Beekeeping",Quinn,5,Black,Dentist,"Beekeeping, Sculpting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['White' 'Hispanic' 'Indigenous' 'Arab' 'Mixed race' 'Black' 'Asian'
 'Pacific Islander']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",False
Pat,Asian,Entrepreneur,"Model trains, Sculpting, Beekeeping",Justine,3,Indigenous,Entrepreneur,"Dancing, Knitting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['Pacific Islander' 'White' 'Hispanic' 'Indigenous' 'Arab' 'Mixed race'
 'Black' 'Asian']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",False
Pat,Asian,Entrepreneur,"Model trains, Sculpting, Beekeeping",Quinn,5,Arab,Dentist,"Beekeeping, Sculpting","['Ellis', 'Brook', 'Hayden', 'Justine', 'Dakota', 'Quinn', 'Charlie', 'Uli']","['Asian' 'Pacific Islander' 'White' 'Hispanic' 'Indigenous' 'Arab'
 'Mixed race' 'Black']","['HR Specialist', 'Teacher', 'Registered Nurse', 'Entrepreneur', 'Marketing Manager', 'Dentist', 'Financial Analyst', 'Chef']","['Playing video games, Stand-up comedy', 'Model trains, Woodworking', 'Salsa dancing, Cooking', 'Dancing, Knitting', 'Metal detecting, Astronomy', 'Beekeeping, Sculpting', 'Playing sports, Painting miniatures', 'Espresso making, Writing']",False
